song_popularity,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence
56,247293,0.283,0.4380811355322719,0.512,1.42e-05,6,0.123,-8.341000000000001,1,0.0383,146.013,4,0.177
82,204515,0.154,0.2095175022295649,0.517,0.0,11,0.149,-7.695,1,0.0391,119.945,4,0.294
90,200185,0.934,0.351,0.296,0.0,4,0.095,-10.109,0,0.0333,115.284,4,0.12
71,270094,0.613,0.1367171648038483,0.322,0.000534,2,0.0887,-8.933,1,0.0356,86.73899999999999,4,0.4539999999999999
65,194400,0.0661,0.427358607554127,0.471,9.78e-05,8,0.1159999999999999,-8.456,1,0.0436,90.00200000000001,4,0.31
28,213787,0.0819999999999999,0.2366625263037455,0.6579999999999999,0.0324,1,0.109,-5.356,1,0.0535,128.921,4,0.278
75,347520,0.2019999999999999,0.317388937908966,0.799,0.0277,0,0.123,-5.718999999999999,1,0.0641,101.038,4,0.51
61,197343,0.523,0.7010400050428525,0.514,6.24e-05,1,0.13,-7.04,1,0.0525,95.027,4,0.283
68,193761,0.05,0.7440261111551038,0.583,0.00029,6,0.091,-9.731,0,0.0357,109.001,4,0.484
76,169973,0.836,0.4064101561104614,0.437,2.42e-05,9,0.544,-8.281,1,0.0963,103.861,4,0.7070000000000001
35,238991,0.105,0.0544161924084445,0.685,0.0,9,0.143,-4.571000000000001,0,0.049,110.041,4,0.363
69,156213,0.626,0.2930049586934938,0.352,0.000151,8,0.133,-8.229,1,0.0759,122.955,4,0.155
84,200379,0.816,0.511,0.363,0.0317,4,0.084,-7.65,0,0.0409999999999999,144.892,4,0.1689999999999999
60,241040,0.0533,0.6287335437675845,0.647,0.0932,1,0.122,-6.263999999999999,1,0.0314,99.994,4,0.237
20,188251,0.0151,0.1199480650719978,0.7809999999999999,0.0,5,0.179,-3.154,1,0.0315,124.012,4,0.424
75,155351,0.0732,0.4049006435160437,0.602,1.94e-05,1,0.417,-8.891,1,0.0603,110.996,4,0.81
70,241893,0.141,0.1945607746318542,0.664,0.0,9,0.107,-3.209,0,0.0468,99.963,4,0.5329999999999999
49,232360,0.418,0.9454165408383898,0.772,0.816,10,0.0927,-7.085,0,0.0359,123.981,4,0.727
55,224346,0.537,0.7260880177412826,0.5660000000000001,3.53e-06,0,0.154,-6.336,1,0.0332,109.976,4,0.713
76,260533,0.818,0.1434908676453987,0.311,1.65e-05,1,0.107,-10.396,1,0.0288,147.464,4,0.246
88,207520,0.536,0.2314514674340459,0.385,0.0,0,0.135,-7.355,1,0.0288,89.792,4,0.236
79,275280,0.965,0.4893519676851027,0.0565,0.0,7,0.0889,-15.099,1,0.0534,123.994,4,0.348
12,162732,0.635,0.4529999999999999,0.377,1.8e-06,1,0.099,-8.466000000000001,1,0.0896,149.95,4,0.222
83,251033,0.687,0.3056767261152254,0.275,0.0,6,0.1009999999999999,-13.4,0,0.3,92.6,4,0.18
82,221106,0.914,0.1365950055603846,0.242,0.0,6,0.0887,-10.517,1,0.0442,89.749,4,0.257
32,187026,0.473,0.0993345988817699,0.507,0.0,11,0.108,-6.24,1,0.0304,83.09299999999999,4,0.57
73,210160,0.899,0.2721694457278608,0.285,0.0,0,0.121,-10.863,1,0.0397,126.749,4,0.302
69,193080,0.952,0.1021458920555022,0.179,0.00056,1,0.107,-12.938,1,0.0396,72.255,4,0.119
21,196346,0.758,0.1370826820494694,0.324,1.69e-06,5,0.4479999999999999,-8.788,1,0.03,78.547,4,0.215
10,271293,0.034,0.1609848341588092,0.625,0.62,0,0.141,-7.528,1,0.032,120.027,4,0.215
12,238520,0.843,0.0589206712757897,0.257,3.03e-06,0,0.109,-14.04,1,0.0579,76.493,4,0.111
73,189000,0.6940000000000001,0.1747292951986411,0.355,0.0004269999999999,7,0.123,-12.044,1,0.0714,74.99,4,0.0808
23,246895,0.962,0.47,0.271,0.0,8,0.106,-8.335,1,0.0392,129.623,4,0.3879999999999999
73,273426,0.1889999999999999,0.4514515913157783,0.547,0.00157,11,0.17,-7.496,0,0.0321,139.755,4,0.19
31,199593,0.201,0.0154533679855332,0.605,0.0,10,0.129,-7.307,0,0.0401,120.013,4,0.26
76,185527,0.988,0.4764330539238356,0.218,0.952,9,0.085,-21.398000000000003,1,0.0507,145.07399999999998,4,0.0969
67,254506,0.928,0.5852189552835051,0.372,0.0,6,0.146,-5.72,1,0.0468,89.70100000000001,4,0.285
63,221293,0.148,0.573897571309389,0.581,0.0,7,0.128,-3.325,1,0.0276,103.82,4,0.188
76,240165,0.6940000000000001,0.4474193652274649,0.303,0.0,4,0.115,-10.058,1,0.0398,136.703,3,0.142
73,250453,0.00967,0.1250165556196735,0.7170000000000001,0.0,1,0.0833,-4.914,1,0.0289999999999999,111.91,4,0.321
87,205463,0.161,0.1537090275990591,0.415,0.0,9,0.108,-6.557,0,0.052,172.065,4,0.2739999999999999
59,181400,0.737,0.7710189135068853,0.541,0.0,0,0.108,-9.862,1,0.0545,85.994,4,0.321
73,234520,0.0635,0.336,0.602,0.0,4,0.141,-6.354,1,0.0325,161.01,4,0.299
71,259413,0.6890000000000001,0.2635677857163924,0.436,0.000151,10,0.11,-12.683,1,0.0717,119.973,4,0.446
75,257200,0.0117,0.3282194796864608,0.7909999999999999,1.4800000000000002e-05,9,0.146,-4.998,1,0.0496,130.075,4,0.499
65,240493,0.1889999999999999,0.7002858489865049,0.7190000000000001,0.0,4,0.228,-3.921,0,0.0323,142.032,4,0.168
18,365760,0.349,0.17585246197555,0.514,0.000624,2,0.0807,-7.934,1,0.0327,107.641,4,0.148
79,204013,0.0549,0.2819773699843125,0.7140000000000001,0.0,7,0.155,-4.987,1,0.129,175.924,4,0.33
65,277280,0.5770000000000001,0.5639967865451789,0.366,0.00014,6,0.0496,-11.097,1,0.0322,88.815,4,0.161
28,294720,0.00321,0.0390836485560768,0.792,4.92e-05,1,0.315,-5.894,1,0.0533,80.055,4,0.397
78,259933,0.154,0.4542505565617407,0.64,0.0,0,0.154,-5.862,1,0.0275,79.297,4,0.499
69,216186,0.2739999999999999,0.4762502953071917,0.48,8.63e-06,9,0.132,-8.906,0,0.0303,129.162,3,0.2
64,243187,0.0953,0.6,0.653,0.0,1,0.122,-8.309,0,0.0594,119.994,4,0.43
66,198549,0.8490000000000001,0.5227893462875366,0.359,0.0,0,0.102,-7.676,1,0.0535,85.93,4,0.389
50,218773,0.897,0.925212725689031,0.0892,2.79e-06,9,0.0899,-13.723,0,0.032,77.79899999999999,4,0.336
67,265506,0.0168,0.6314592688008752,0.49,0.000534,4,0.136,-8.046,1,0.0457,84.275,4,0.513
54,184320,0.975,0.9389824514814212,0.33,0.126,8,0.1159999999999999,-10.085,1,0.0325,86.546,4,0.0827
60,229404,0.0598,0.6067766093233754,0.721,0.0,11,0.129,-4.016,0,0.0471,147.90200000000002,4,0.212
4,239988,0.0964,0.0824833027701454,0.634,0.0,1,0.126,-6.749,0,0.0307,128.124,4,0.306
59,193080,0.0004,0.6969172636541625,0.569,0.102,7,0.342,-6.013,0,0.0329,72.991,4,0.266
85,202333,0.0462,0.2356880701407545,0.637,2.29e-05,4,0.0602,-5.6770000000000005,0,0.141,169.977,4,0.648
71,261266,0.00394,0.1507191534136941,0.679,1.5399999999999998e-05,8,0.0383,-3.68,1,0.0309,167.046,4,0.506
39,305346,0.928,0.423,0.0657,1.4e-06,1,0.0922,-14.421,1,0.0386,98.489,3,0.105
4,316920,0.568,0.0471233575619007,0.361,0.0,2,0.0991,-10.771,1,0.0299,134.894,4,0.422
62,217974,0.68,0.7416743667634578,0.3429999999999999,3.5000000000000004e-06,10,0.122,-9.466,1,0.0407,66.543,3,0.216
8,232893,0.0865,0.013517396362391,0.883,0.0001149999999999,8,0.276,-4.512,1,0.0802,91.026,4,0.299
14,239453,0.0382,0.21829427741215,0.8079999999999999,0.0,7,0.198,-2.678,1,0.0346,161.10399999999998,3,0.131
45,264826,0.00107,0.8911496381270921,0.624,0.0795,7,0.0826,-6.922999999999999,1,0.0332,98.004,4,0.0451
14,305066,0.2289999999999999,0.0100884746604241,0.498,0.0,0,0.173,-9.788,1,0.0264,77.368,4,0.157
23,247013,0.372,0.1522484927153433,0.4379999999999999,0.00472,8,0.129,-8.743,1,0.0276,119.812,4,0.207
4,189240,0.667,0.1079210093776127,0.288,0.0,0,0.113,-8.607999999999999,0,0.0262,95.389,4,0.294
51,210126,0.181,0.8019295333083226,0.314,0.877,6,0.11,-8.542,1,0.0409,81.993,4,0.5710000000000001
50,105494,0.2019999999999999,0.7290000000000001,0.4479999999999999,0.867,0,0.0693,-7.867999999999999,1,0.0413,91.021,4,0.3279999999999999
48,98352,0.836,0.9486325674512772,0.7390000000000001,0.925,5,0.384,-6.707000000000001,0,0.0429,87.976,3,0.127
52,164935,0.513,0.9370122004192172,0.518,0.2189999999999999,10,0.171,-9.398,0,0.0783,77.703,4,0.2239999999999999
48,226687,0.5429999999999999,0.7553815186444761,0.7859999999999999,0.0,3,0.645,-4.013,1,0.268,79.866,4,0.862
59,114500,0.853,0.7218617490084761,0.217,0.604,7,0.107,-14.142,1,0.252,85.999,4,0.528
51,140500,0.8370000000000001,0.8319563312633766,0.512,0.934,10,0.12,-12.337,0,0.0337,139.946,4,0.506
58,50508,0.87,0.5709202572478963,0.175,0.902,7,0.107,-12.387,1,0.0717,80.965,4,0.632
56,131461,0.307,0.7245054741202676,0.437,0.00762,6,0.1169999999999999,-7.166,0,0.211,89.073,4,0.7170000000000001
15,64499,0.148,0.1321608327585031,0.491,0.946,7,0.126,-9.119,1,0.149,89.493,4,0.574
60,104620,0.853,0.7539639506662572,0.2189999999999999,0.935,10,0.109,-11.878,0,0.0813,156.116,4,0.519
48,75415,0.949,0.833,0.186,0.953,1,0.0835,-18.2,1,0.139,95.839,4,0.954
46,92577,0.711,0.7403662504496196,0.7659999999999999,0.096,6,0.3229999999999999,-9.609,1,0.1,82.93299999999999,4,0.4429999999999999
56,95524,0.535,0.5298418870879831,0.2319999999999999,0.888,1,0.103,-9.922,1,0.0392,75.078,4,0.364
54,90379,0.911,0.793352547833606,0.267,0.96,6,0.0937,-13.071,0,0.0866,84.969,4,0.32
47,119332,0.8320000000000001,0.7788179688267471,0.627,0.726,7,0.118,-9.025,1,0.0434,88.97,4,0.3289999999999999
46,193607,0.3989999999999999,0.9675159517876608,0.239,0.387,1,0.0954,-11.039,1,0.201,90.007,4,0.441
46,208192,0.956,0.7744831902074469,0.3979999999999999,0.943,8,0.118,-11.062,1,0.5670000000000001,81.21600000000001,4,0.406
47,73185,0.271,0.8865838004543991,0.594,0.535,10,0.31,-7.83,0,0.0346,81.994,4,0.5379999999999999
49,111000,0.5579999999999999,0.8357519829182846,0.368,0.947,9,0.0917,-14.382,0,0.2019999999999999,160.0,4,0.4629999999999999
46,120000,0.643,0.9509624683348168,0.49,0.931,9,0.128,-10.113,0,0.187,71.984,4,0.4639999999999999
50,124173,0.883,0.6609999999999999,0.7120000000000001,0.742,3,0.125,-4.899,0,0.0958,97.645,5,0.603
47,112750,0.907,0.7351670900292553,0.3329999999999999,0.764,1,0.362,-14.268,1,0.0536,89.103,4,0.521
59,154666,0.118,0.7220918899801586,0.435,0.87,4,0.578,-6.144,0,0.084,90.023,4,0.385
65,108078,0.499,0.5898831513904721,0.146,0.941,8,0.105,-11.877,0,0.22,80.087,4,0.889
53,100629,0.178,0.7243552368157303,0.1639999999999999,0.0135,9,0.124,-10.921,0,0.451,76.638,4,0.623
46,72000,0.497,0.7205165460481275,0.242,0.638,5,0.11,-17.799,0,0.066,80.116,4,0.456
45,110166,0.0227,0.8344834693833386,0.456,0.609,11,0.107,-11.087,1,0.351,81.992,4,0.6
49,106980,0.866,0.8203309430173497,0.222,0.8759999999999999,10,0.1119999999999999,-13.618,0,0.0621,88.436,4,0.211
46,91343,0.769,0.7106670977482586,0.618,0.0292,6,0.285,-6.537000000000001,1,0.1669999999999999,83.98,4,0.892
44,109673,0.7759999999999999,0.7983957648212497,0.13,0.94,10,0.142,-14.845999999999998,0,0.131,148.643,4,0.45
44,69697,0.7609999999999999,0.784,0.316,0.931,4,0.124,-20.824,0,0.217,169.99400000000003,4,0.617
47,148571,0.8420000000000001,0.8211873675991074,0.387,0.936,11,0.129,-10.06,0,0.906,82.132,4,0.625
55,89280,0.79,0.7332744593139418,0.296,0.946,0,0.111,-9.488,1,0.0997,69.707,4,0.843
57,108942,0.258,0.790950764811869,0.428,0.0075,10,0.134,-10.338,0,0.0621,78.305,4,0.0853
46,171000,0.00845,0.72271283986269,0.51,0.8420000000000001,4,0.132,-10.587,1,0.074,92.001,4,0.825
47,84979,0.431,0.9889162963967072,0.7120000000000001,0.0377,5,0.382,-7.029,0,0.419,83.897,4,0.647
45,117968,0.436,0.943046711222284,0.0713,0.7390000000000001,3,0.0716,-23.482,0,0.0747,87.993,4,0.5539999999999999
53,167497,0.165,0.9889170073594612,0.389,0.637,1,0.0706,-8.157,1,0.0839,178.07,4,0.217
46,138024,0.0362,0.7305197854689048,0.754,0.6970000000000001,2,0.0955,-5.957999999999999,1,0.37,84.126,4,0.583
60,97624,0.7070000000000001,0.6864810537175849,0.397,0.944,11,0.1119999999999999,-14.158,0,0.0589,137.833,4,0.914
44,110573,0.534,0.62,0.8270000000000001,0.0,3,0.207,-7.886,0,0.351,96.195,4,0.821
45,91466,0.206,0.9758300764430192,0.562,0.63,6,0.24,-6.884,1,0.3279999999999999,176.43,4,0.5379999999999999
19,128464,0.146,0.2469040249496594,0.3389999999999999,0.741,2,0.0835,-7.881,1,0.0871,90.041,4,0.409
45,68000,0.785,0.8314814323030006,0.217,0.908,2,0.1,-15.636,0,0.086,82.965,4,0.722
68,92250,0.838,0.5773958019022702,0.146,0.954,4,0.109,-10.946,1,0.33,82.9,4,0.7759999999999999
7,120450,0.0989,0.0683987878671403,0.511,0.54,5,0.108,-9.474,1,0.0316,88.039,4,0.753
46,97208,0.000149,0.8004919349734795,0.872,0.251,5,0.47,-6.978,0,0.0601,84.001,4,0.556
45,93908,0.925,0.8021412904899994,0.535,0.0522,4,0.119,-13.194,0,0.4589999999999999,83.985,4,0.591
4,92567,0.0413,0.0667020898984925,0.386,0.906,8,0.175,-7.718,0,0.0775,82.984,4,0.672
44,235714,0.0721,0.7535853274416379,0.255,0.601,8,0.0601,-19.276,0,0.374,84.01700000000001,4,0.618
45,173905,0.251,0.7559999999999999,0.575,0.873,8,0.2019999999999999,-6.693,0,0.283,160.034,4,0.966
60,82250,0.3389999999999999,0.4375590708868299,0.212,0.8590000000000001,1,0.115,-12.425999999999998,0,0.168,87.928,4,0.517
46,109625,0.439,0.8528484469190494,0.152,0.6409999999999999,5,0.123,-15.078,0,0.258,149.92700000000002,4,0.489
52,137200,0.7120000000000001,0.8012808066682038,0.359,0.17,0,0.125,-13.166,0,0.182,84.009,4,0.0366
57,114701,0.13,0.5106675566152887,0.467,0.959,9,0.113,-10.303,1,0.0821,85.99600000000001,4,0.357
48,117073,0.561,0.7182348432503837,0.368,0.542,2,0.114,-11.275,0,0.598,81.96600000000001,4,0.503
52,152000,0.518,0.8458879663423046,0.361,0.8959999999999999,9,0.11,-9.032,0,0.0674,91.977,4,0.93
44,82105,0.0602,0.9517331321648032,0.843,0.316,3,0.1689999999999999,-7.847,0,0.498,152.031,4,0.723
58,68571,0.904,0.7305854808869904,0.522,0.848,3,0.109,-15.304,1,0.57,170.34,4,0.927
45,107517,0.0268,0.968645297673157,0.281,0.919,6,0.0883,-8.897,1,0.0682,98.117,4,0.8370000000000001
45,178743,0.6759999999999999,0.484,0.429,0.0515,0,0.411,-7.979,0,0.89,178.72400000000002,4,0.568
46,140033,0.366,0.7782221385054903,0.726,0.6729999999999999,2,0.131,-7.247000000000001,0,0.436,130.197,3,0.643
47,82823,0.557,0.9723384914249608,0.124,0.0052899999999999,2,0.096,-20.286,0,0.821,70.10600000000001,4,0.18
45,83376,0.91,0.8918109856084327,0.318,0.888,2,0.175,-14.723,1,0.175,154.002,4,0.19
43,64506,0.905,0.7074248400930231,0.51,0.936,8,0.272,-15.737,0,0.0904,89.008,4,0.7609999999999999
44,75226,0.00485,0.7984447121527474,0.682,0.795,3,0.0569,-7.281000000000001,0,0.0393,88.031,4,0.8690000000000001
44,63573,0.645,0.9626800783969158,0.485,0.000571,10,0.1159999999999999,-13.014,0,0.238,79.17399999999999,4,0.746
52,84894,0.301,0.8413536726079768,0.377,0.799,10,0.111,-11.189,0,0.0558,168.053,4,0.442
45,71053,0.741,0.953951104532393,0.0183,0.8140000000000001,4,0.107,-17.262,1,0.31,175.361,4,0.91
25,241040,0.142,0.0625830415323694,0.679,0.0814,10,0.1009999999999999,-7.966,0,0.0354,113.989,4,0.598
64,196670,0.00498,0.7609999999999999,0.601,0.775,7,0.0915,-8.255,1,0.0425,110.012,4,0.348
61,294000,0.4579999999999999,0.776941676399124,0.664,0.596,0,0.9,-10.595999999999998,0,0.0862,120.006,4,0.3329999999999999
60,234510,0.00281,0.4883190357227979,0.517,0.906,11,0.0782,-12.275,0,0.0601,120.016,4,0.411
65,354102,0.0306,0.458490653902704,0.711,0.913,8,0.0824,-9.591,1,0.0355,116.003,4,0.1169999999999999
59,219328,0.119,0.6947544312691564,0.7440000000000001,0.7959999999999999,7,0.0956,-7.631,1,0.0938,120.034,4,0.146
63,214357,0.00133,0.4219241733445493,0.711,0.8640000000000001,6,0.0701,-6.945,0,0.0439,120.005,4,0.555
60,342857,0.00252,0.7183297718025274,0.645,0.8809999999999999,9,0.376,-11.778,0,0.107,119.002,4,0.799
59,275260,0.0574,0.6382441763412712,0.7140000000000001,0.897,4,0.0705,-9.713,0,0.0837,120.002,4,0.528
60,277568,0.0948,0.5532686947321925,0.872,0.913,4,0.204,-9.458,0,0.0384,120.013,4,0.223
57,222641,0.0322,0.4408597112011337,0.789,0.784,1,0.0714,-7.619,0,0.0362,120.014,4,0.0758
57,314000,0.00248,0.785,0.823,0.746,1,0.0975,-8.95,1,0.046,123.014,4,0.492
58,298928,0.0001159999999999,0.4816326645518311,0.6920000000000001,0.89,4,0.111,-7.417000000000001,0,0.0348,116.0,4,0.41
57,296619,0.0883,0.7648208485613722,0.623,0.754,10,0.0693,-9.485,0,0.0716,117.986,4,0.345
57,318166,0.00917,0.4338846536956384,0.685,0.836,8,0.0787,-9.779,1,0.0517,115.01,4,0.48
61,286271,0.013,0.4272030604530896,0.633,0.934,2,0.0906,-10.67,1,0.0464,113.998,4,0.131
47,233454,0.426,0.722024760656304,0.507,0.8009999999999999,2,0.0959,-13.015999999999998,0,0.0358,109.98,4,0.34
56,232468,0.0308,0.5376075328399718,0.953,0.738,5,0.0719,-7.24,0,0.0416,108.002,4,0.949
57,345981,0.0221,0.5199475617131363,0.291,0.121,9,0.0437,-11.955,0,0.0946,106.991,4,0.5670000000000001
59,236136,0.000195,0.6838588240460693,0.7,0.91,5,0.0494,-10.929,0,0.0499,99.995,4,0.445
58,284878,0.0002109999999999,0.7256169694241594,0.667,0.899,11,0.0748,-10.19,0,0.0379,122.994,4,0.288
52,210729,0.0501,0.778,0.6629999999999999,0.848,5,0.1369999999999999,-7.172000000000001,0,0.048,115.002,4,0.4539999999999999
23,290801,0.00883,0.0360075539097013,0.665,0.351,4,0.059,-6.763,0,0.1369999999999999,120.044,4,0.547
59,436951,0.0248,0.4198584908168737,0.627,0.856,1,0.244,-9.959,1,0.0371,120.004,4,0.288
55,402914,0.18,0.9668595190659364,0.425,0.597,10,0.107,-13.719,0,0.0431,123.994,3,0.3289999999999999
57,278556,0.18,0.4891429582069416,0.586,0.615,9,0.0558,-7.56,0,0.3379999999999999,119.984,4,0.514
56,218987,0.00467,0.7079107096432766,0.667,0.585,6,0.18,-8.056000000000001,0,0.0519,113.995,4,0.51
45,241133,0.504,0.9430910722246678,0.7090000000000001,0.0355,4,0.107,-5.879,1,0.0356,105.004,4,0.45
55,254500,0.0028,0.9019244310480028,0.858,0.879,1,0.122,-9.353,1,0.0464,120.019,4,0.15
56,281690,0.000292,0.4549547586226884,0.441,0.113,11,0.397,-10.325,0,0.0311,106.515,4,0.5529999999999999
54,244185,0.0363,0.8166130733389363,0.703,0.867,4,0.111,-8.963,0,0.0577,119.995,4,0.171
24,414305,0.061,0.838,0.368,0.588,4,0.127,-12.906,0,0.0501,122.007,3,0.299
57,422727,0.0139999999999999,0.6752266613549811,0.6990000000000001,0.789,6,0.109,-10.508,0,0.0413,120.991,4,0.26
56,370730,0.0001409999999999,0.4169098157010686,0.71,0.89,2,0.209,-11.281,1,0.0338,120.986,4,0.0948
56,344297,0.000206,0.451405982958191,0.831,0.948,5,0.0664,-11.167,1,0.0602,118.014,4,0.209
53,348318,0.00114,0.9237249788297468,0.644,0.845,1,0.0609,-8.248,1,0.0493,100.001,4,0.173
57,283813,0.0115,0.4090882080156279,0.68,0.74,10,0.0889,-6.629,1,0.0369,115.994,4,0.157
61,442627,0.152,0.4270818247519033,0.615,0.774,9,0.102,-8.129,0,0.0927,122.061,3,0.499
54,294000,0.0339,0.8368639972637552,0.643,0.862,10,0.104,-10.627,0,0.0301,117.992,4,0.0919
57,370009,0.0633,0.770473301975833,0.7070000000000001,0.898,7,0.0874,-4.598,0,0.0897,119.992,4,0.7040000000000001
18,284055,0.0792,0.0791443916478654,0.485,0.8809999999999999,1,0.1009999999999999,-12.14,1,0.0628,120.003,4,0.145
54,321538,0.000234,0.885,0.838,0.833,7,0.0636,-6.69,1,0.111,122.725,4,0.746
59,242213,0.0068099999999999,0.4850919010148526,0.66,0.171,0,0.22,-7.928999999999999,0,0.0444,126.022,4,0.425
53,360266,0.039,0.7608804648222738,0.615,0.807,4,0.1,-8.714,0,0.0433,118.008,4,0.6629999999999999
55,441246,0.0009019999999999,0.7268193090682068,0.759,0.934,1,0.0857,-9.477,1,0.057,120.003,4,0.159
55,458333,0.0393,0.9437658427815654,0.471,0.897,9,0.247,-10.621,0,0.114,119.991,4,0.4529999999999999
17,473550,0.128,0.0657293900954088,0.472,0.381,4,0.103,-9.948,1,0.077,120.005,4,0.467
53,418986,0.0147,0.7392427394615138,0.688,0.6920000000000001,11,0.313,-10.263,0,0.053,116.999,4,0.238
19,366989,0.0532,0.1900001417288573,0.71,0.901,11,0.035,-9.903,0,0.0537,118.011,4,0.157
55,464879,5.76e-05,0.7058314637016888,0.632,0.8270000000000001,6,0.0566,-8.413,0,0.0384,120.021,4,0.0553
55,352025,0.00416,0.8644536042589808,0.489,0.175,4,0.0472,-11.049,0,0.0721,117.993,4,0.725
55,473880,0.00933,0.7909999999999999,0.7509999999999999,0.857,7,0.151,-8.676,1,0.1169999999999999,120.004,4,0.6579999999999999
55,271304,0.111,0.930585558215469,0.488,0.0333,1,0.091,-8.744,1,0.0402,115.021,4,0.3289999999999999
20,427019,0.016,0.0354255214731013,0.715,0.8440000000000001,4,0.1009999999999999,-12.427,0,0.0449,115.995,4,0.223
24,388153,0.245,0.1464610762250185,0.44,0.906,1,0.108,-16.866,1,0.0427,120.005,4,0.205
45,305546,0.578,0.8755780853440799,0.405,0.858,4,0.093,-11.628,1,0.0484,122.007,3,0.0758
21,350023,0.557,0.0687417926724282,0.488,0.809,5,0.12,-10.839,0,0.036,117.983,4,0.4029999999999999
56,252413,0.114,0.6653866262377661,0.631,0.858,11,0.133,-6.771,0,0.0395,115.992,4,0.0808
53,210000,0.0187,0.8293170121441049,0.7609999999999999,0.126,5,0.125,-6.682,0,0.104,111.964,4,0.5379999999999999
16,355122,0.000924,0.0877527441483963,0.73,0.892,5,0.0348,-10.928,0,0.0367,120.004,3,0.7829999999999999
54,265386,0.632,0.8545971518766382,0.612,0.902,0,0.172,-13.955,1,0.0438,118.003,4,0.162
58,451362,0.0044,0.805,0.763,0.92,8,0.115,-7.0120000000000005,1,0.0503,120.008,4,0.0716
57,423061,0.00437,0.6969922097148162,0.472,0.0205,8,0.103,-10.373,0,0.0431,117.999,4,0.195
37,207301,0.00891,0.1298803283710574,0.705,0.16,7,0.177,-7.417000000000001,1,0.0345,119.986,4,0.34
54,190731,0.0257,0.8882769640314258,0.8240000000000001,0.911,9,0.352,-6.499,0,0.0364,122.97,4,0.335
55,268158,0.244,0.99648353991136,0.262,0.913,1,0.0964,-17.812,0,0.0443,122.111,4,0.165
75,242973,0.0040799999999999,0.2018288331099354,0.67,1.66e-06,2,0.1119999999999999,-3.882,0,0.0249,107.995,4,0.445
76,240706,0.938,0.3524036438731533,0.306,6.709999999999999e-05,9,0.129,-9.78,0,0.0268,111.926,4,0.0853
74,253746,0.143,0.1310277689629383,0.649,1.57e-05,6,0.0894,-4.062,1,0.0324,99.099,4,0.297
96,196373,0.6970000000000001,0.257892845298877,0.586,0.0,11,0.0813,-6.319,1,0.0362,126.684,4,0.4429999999999999
36,191307,0.5,0.0932149546114907,0.462,0.0,8,0.0975,-7.534,1,0.0515,139.861,3,0.354
74,288426,0.684,0.583,0.532,0.0,10,0.306,-7.11,0,0.0309,131.741,3,0.223
83,274693,0.669,0.1410735363685892,0.637,0.0,5,0.0882,-6.381,1,0.0333,147.924,4,0.1
71,216160,0.000417,0.3065239194371829,0.918,0.0,5,0.0744,-4.63,1,0.0355,130.028,4,0.769
86,259550,0.779,0.2649244416657437,0.299,0.0,8,0.123,-7.365,1,0.0263,94.992,3,0.356
81,181279,0.0604,0.3984175766329545,0.7509999999999999,0.0,0,0.0893,-3.539,1,0.0296,118.384,4,0.612
57,157280,0.532,0.6532364194130124,0.4579999999999999,0.0,9,0.104,-7.56,1,0.0503,91.089,4,0.494
71,231211,0.31,0.4480202089263276,0.777,0.0,1,0.105,-5.031000000000001,1,0.0432,87.016,4,0.3289999999999999
82,205463,0.173,0.386994113512023,0.412,0.0,0,0.113,-6.585,1,0.0409,85.932,4,0.299
79,216373,0.248,0.3420643761148011,0.444,0.0,7,0.0531,-6.067,1,0.0279999999999999,125.884,4,0.356
29,260004,0.851,0.1219790484516456,0.174,1.92e-05,1,0.0855,-8.796,1,0.0332,112.175,4,0.193
67,198306,0.019,0.65,0.7859999999999999,0.0,9,0.3229999999999999,-5.488,1,0.0463,124.96,4,0.446
62,153829,0.835,0.4788132495462809,0.374,0.0,9,0.0591,-9.041,1,0.0633,89.90299999999999,4,0.341
71,280040,0.0425,0.2943019824908479,0.574,2.33e-05,5,0.105,-7.016,1,0.0273,119.917,4,0.161
77,219840,0.0113,0.3327410645332612,0.608,0.0,1,0.635,-7.007999999999999,1,0.0659,95.049,4,0.8490000000000001
85,211466,0.695,0.2927137963182635,0.557,0.0,10,0.0902,-7.398,1,0.059,85.04299999999999,4,0.494
66,219893,0.0271,0.5758929192111895,0.904,0.000303,1,0.06,-4.08,0,0.0437,130.009,4,0.84
31,232234,0.943,0.0745980762267617,0.124,0.0,0,0.081,-12.345999999999998,1,0.0719,84.046,4,0.301
22,201600,0.122,0.1097527024122213,0.74,0.0,7,0.126,-3.583,1,0.0842,121.009,4,0.818
53,233213,0.107,0.7782460445055804,0.67,0.0,4,0.11,-5.955,1,0.0292,95.797,4,0.119
4,263800,0.838,0.2219327231994348,0.278,5.9e-06,4,0.0873,-9.437,1,0.0366,132.343,4,0.11
6,242413,0.0013599999999999,0.414,0.936,0.0,2,0.369,-2.407,1,0.0758,170.229,4,0.74
58,271760,0.835,0.4475040940827732,0.242,0.536,9,0.133,-12.238,1,0.0257,153.744,4,0.312
49,186839,0.675,0.965577706097872,0.539,1.25e-05,6,0.125,-5.603,1,0.0788,81.96700000000001,1,0.2019999999999999
77,288333,0.575,0.3767980291918104,0.653,0.0,8,0.104,-6.582000000000001,0,0.176,73.884,4,0.565
72,235373,0.0193,0.2686611755767021,0.564,0.000828,11,0.128,-6.784,1,0.0268,104.212,4,0.276
